Nasco_product_category,Nasco_product_sub_category,Nasco_product_id,Nasco_product_name,Nasco_product_quantity,Nasco_product_price,Nasco_product_url,Nasco_image_url
Art Supplies & Crafts,Art Supplies,9733119,White Copy Paper - Pkg. of 500 - 8-1/2 in. x 11 in. - 20 lb.,1,$ 9.5,https://www.nascoeducation.com/white-copy-paper-pkg-of-500-8-1-2-in-x-11-in-20-lb-9733119.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9733119-main_hkxh3nlmgxgtxd4t.jpg
Art Supplies & Crafts,Art Supplies,9735641,Pacon® Premium 65 lb. Tagboard 10 Bright Color Assortment - Pkg. of 50 - 8-1/2 in. x 11 in.,1,$ 6.6,https://www.nascoeducation.com/pacon-premium-65-lb-tagboard-10-bright-color-assortment-pkg-of-50-8-1-2-in-x-11-in-9735641.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9735641-main_sqvwvxjg7j5fraqd.jpg
Art Supplies & Crafts,Art Supplies,9736567,Twist-n-Sharp™ Pencil Sharpener,1,$ 3.8,https://www.nascoeducation.com/twist-n-sharp-pencil-sharpener-9736567.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9736567-main_2budjweb5mz5usi0.jpg
Art Supplies & Crafts,Art Supplies,9739394,Krylon® Super Quick Grip Spray Adhesive - 11 oz.,1,$ 12.85,https://www.nascoeducation.com/krylon-super-quick-grip-spray-adhesive-11-oz-9739394.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9739394-main_wwcj5lyhhlwdyo5y.jpg
Art Supplies & Crafts,Art Supplies,9740813,Folia® Premium Construction Paper - 12 in. x 18 in.,1,$ 38.95,https://www.nascoeducation.com/folia-premium-construction-paper-12-in-x-18-in-9740813.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9740813-main_o2n2mqht5agncqv1.jpg
Art Supplies & Crafts,Art Supplies,9742129,Liquitex® Basics Iridescent Medium,1,$ 9.5,https://www.nascoeducation.com/liquitex-basics-iridescent-medium-9742129.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9742129-main_bpjz4no8d6j0qmby.jpg
Art Supplies & Crafts,Art Supplies,9742693,VELCRO® Fabric Tape - 24 in. x 3/4 in. - Beige,1,$ 8.25,https://www.nascoeducation.com/velcro-fabric-tape-24-in-x-3-4-in-beige-9742693.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9742693-main_5ithgpxckjtgscpv.jpg
Art Supplies & Crafts,Art Supplies,X00009701426-A,AMACO® Lead-Free Liquid Underglaze - LUG-42 - Pint,1,$ 33.5,https://www.nascoeducation.com/amaco-lead-free-liquid-underglaze-lug-42-pint-x00009701426-a.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9701426ab-main_oq8qylwobid8wtje.jpg
Art Supplies & Crafts,Art Supplies,X00009705854,Crayola® Washable Oval Pan Watercolor Set,1,$ 2.95,https://www.nascoeducation.com/crayola-washable-oval-pan-watercolor-set-x00009705854.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9705854-main_2rkbzixtqn2z5eey.jpg
Art Supplies & Crafts,Art Supplies,X00009706297,Winsor & Newton™ Winton Oil Color 6.75 oz. (200 ml) Tube,1,$ 16,https://www.nascoeducation.com/winsor-newton-winton-oil-color-6-75-oz-200-ml-tube-x00009706297.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9706297a-main_0hmquaukkjaepyp4.jpg
Art Supplies & Crafts,Art Supplies,X00009730455,Dynasty Finest Golden Synthetic Flat Paintbrush,1,$ 3.25,https://www.nascoeducation.com/dynasty-finest-golden-synthetic-flat-paintbrush-x00009730455.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9730455-main_duawqtnznlqx8zke.jpg
Art Supplies & Crafts,Art Supplies,X00009732758,Dual Brush Pens - Pkg. of 10,1,$ 20,https://www.nascoeducation.com/dual-brush-pens-pkg-of-10-x00009732758.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9732758-main_jdij7ser1rc7l1zg.jpg
Art Supplies & Crafts,Art Supplies,X00009733386,Jack Richeson® PlayColor® Tempera Sticks - Pkg. of 6 Fluorescent Colors,1,$ 18.25,https://www.nascoeducation.com/jack-richeson-playcolor-tempera-sticks-pkg-of-6-fluorescent-colors-x00009733386.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9733386-main_geaxxk2yd0xrmqbk.jpg
Art Supplies & Crafts,Art Supplies,NE20434,PanPastel® Artists’ Pastels - Set of 7,1,$ 53.95,https://www.nascoeducation.com/panpastel-artists-pastels-set-of-7-ne20434.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/1/6/1632c3c69816d82dc67d90404c51c4ef124b8942aa5a3a6bd4f01e651822e9a6.jpeg
Art Supplies & Crafts,Art Supplies,BE01636,EXPO® Low-Odor Dry-Erase Markers - Chisel Tip - Set of 12 Intense Colors,1,$ 22.15,https://www.nascoeducation.com/expo-low-odor-dry-erase-markers-chisel-tip-set-of-12-intense-colors-be01636.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/b/e/be01636-main_w88rxxlirbmb1ofm.jpg
Art Supplies & Crafts,Art Supplies,NE40080,"Sliding Pencil Cases, Set of 12",1,$ 30.99,https://www.nascoeducation.com/sliding-pencil-cases-set-of-12-ne40080.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/n/e/ne40080-main_up60xavoijmnwng1.jpg
Art Supplies & Crafts,Art Supplies,U27834,Ceramic Relief - Master Painter Study - Lesson Plan Volume 73,1,$ 0,https://www.nascoeducation.com/ceramic-relief-master-painter-study-lesson-plan-volume-73-u27834.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/u/2/u27834-main_huf4qrrbdxulqlfq.jpg
Art Supplies & Crafts,Art Supplies,Z45325,Shimpo VL-Lite Potter’s Wheel,1,$ 1095,https://www.nascoeducation.com/shimpo-vl-lite-potters-wheel-z45325.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/z/4/z45325-main_mytjrmuuqpekc9ei.jpg
Art Supplies & Crafts,Art Supplies,Z47331,Jack Richeson® BEST The Frontier H- Frame Easel,1,$ 225,https://www.nascoeducation.com/jack-richeson-best-the-frontier-h-frame-easel-z47331.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/z/4/z47331-main_hlmpxcepzv2b932x.jpg
Art Supplies & Crafts,Art Supplies,9719769,Dahle® Professional Rolling Trimmer - 37-1/2 in. Cutting Length,1,$ 530,https://www.nascoeducation.com/dahle-professional-rolling-trimmer-37-1-2-in-cutting-length-9719769.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9719769-main_ffhc8p78dlblp1wi.jpg
Art Supplies & Crafts,Art Supplies,9731812,Strathmore® 500 Series Mixed Media Sheet - 22 in. x 30 in. - 90 lb. - Pkg. of 10,1,$ 38.85,https://www.nascoeducation.com/strathmore-500-series-mixed-media-sheet-22-in-x-30-in-90-lb-pkg-of-10-9731812.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9731812-main_cyvxqmv2usjzhy4b.jpg
Art Supplies & Crafts,Art Supplies,9733196,Pacon® Roselle Railroad Board - 100 Sheets - 22 in. x 28 in. - 4 Ply,1,$ 59.5,https://www.nascoeducation.com/pacon-roselle-railroad-board-100-sheets-22-in-x-28-in-4-ply-9733196.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9733196-main_7uczmgyy9alzdpaa.jpg
Art Supplies & Crafts,Art Supplies,9735997,Manual Pencil Sharpeners - One Hole - Pkg. of 24,1,$ 8.7,https://www.nascoeducation.com/manual-pencil-sharpeners-one-hole-pkg-of-24-9735997.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9735997-main_dpsspupbvguuaqr7.jpg
Art Supplies & Crafts,Art Supplies,9737116,Aleene's® Always Ready Tacky Glue® - 4-oz. bottle - Clear Gel Tacky Glue®,1,$ 2.5,https://www.nascoeducation.com/aleenes-always-ready-tacky-glue-4-oz-bottle-clear-gel-tacky-glue-9737116.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9737116-main_fhnhrlkigbwghfpm.jpg
Art Supplies & Crafts,Art Supplies,9740812,Folia® Premium Construction Paper - 9 in. x 12 in.,1,$ 21.95,https://www.nascoeducation.com/folia-premium-construction-paper-9-in-x-12-in-9740812.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9740812-main_5sr2wbg7gekkk9tj.jpg
Art Supplies & Crafts,Art Supplies,9742128,Liquitex® Basics Coarse Texture Gel,1,$ 9.45,https://www.nascoeducation.com/liquitex-basics-coarse-texture-gel-9742128.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9742128-main_1aldca5cvvhrpws3.jpg
Art Supplies & Crafts,Art Supplies,9742151,Cut-Size Mat Boards - Pkg. of 5 Black,1,$ 36.15,https://www.nascoeducation.com/cut-size-mat-boards-pkg-of-5-black-9742151.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9742151-main_aejsrkgaxcuqcqzp.jpg
Art Supplies & Crafts,Art Supplies,9742692,VELCRO® Fabric Tape - 24 in. x 3/4 in. - Black,1,$ 7.25,https://www.nascoeducation.com/velcro-fabric-tape-24-in-x-3-4-in-black-9742692.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9742692-main_efi2wywbs3fhmiq0.jpg
Art Supplies & Crafts,Art Supplies,X00009701422,AMACO® Lead-Free Semi-Moist Underglaze Set of 8,1,$ 43.5,https://www.nascoeducation.com/amaco-lead-free-semi-moist-underglaze-set-of-8-x00009701422.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9701422-main_rfcat9rcyyekoywu.jpg
Art Supplies & Crafts,Art Supplies,X00009705274,Nasco Budget Watercolors,1,$ 8.25,https://www.nascoeducation.com/nasco-budget-watercolors-x00009705274.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9705275-main_vmkwyxfnjqobtepm.jpg
Art Supplies & Crafts,Art Supplies,X00009731628,Sakura Koi Coloring Brush Pens,1,$ 29.7,https://www.nascoeducation.com/sakura-koi-coloring-brush-pens-x00009731628.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9731628-main_sswv50heq3h0elmc.jpg
Art Supplies & Crafts,Art Supplies,X00009732135,Jack Richeson® PlayColor® Tempera Paint Sticks - Pkg. of 144 Standard Colors,1,$ 305,https://www.nascoeducation.com/jack-richeson-playcolor-tempera-paint-sticks-pkg-of-144-standard-colors-x00009732135.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9732135-main_uvd454enaxayedgw.jpg
Art Supplies & Crafts,Art Supplies,NE20435,PanPastel® Instruction Book and Starter Kit,1,$ 90,https://www.nascoeducation.com/panpastel-instruction-book-and-starter-kit-ne20435.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/0/2/02a30cf109e921e3f8361ae8959701a771657023878faf4dac3375f5d2f5135e.jpeg
Art Supplies & Crafts,Art Supplies,BE01635,EXPO® Low-Odor Dry-Erase Markers - Chisel Tip - Set of 4,1,$ 8.4,https://www.nascoeducation.com/expo-low-odor-dry-erase-markers-chisel-tip-set-of-4-be01635.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/b/e/be01635-main_eiuwjuywpwhhp1lx.jpg
Art Supplies & Crafts,Art Supplies,NE40075,Pencil Keeper Zippered Pencil Case,1,$ 6.5,https://www.nascoeducation.com/pencil-keeper-zippered-pencil-case-ne40075.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/n/e/ne40075-main_8pnqiw3plxz1z3tl.jpg
Art Supplies & Crafts,Art Supplies,U27832,Multi-Flexagon - Lesson Plan Volume 71,1,$ 0,https://www.nascoeducation.com/multi-flexagon-lesson-plan-volume-71-u27832.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/u/2/u27832-main_i77bapwgdj9uh9jy.jpg
Art Supplies & Crafts,Art Supplies,Z42392,SKUTT Thomas Stuart Signature Series Potter’s Wheel - Legend,1,$ 2150,https://www.nascoeducation.com/skutt-thomas-stuart-signature-series-potters-wheel-legend-z42392.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/z/4/z42392-main.jpg
Art Supplies & Crafts,Art Supplies,Z47330,Jack Richeson® BEST The Autry A- Frame Easel,1,$ 210,https://www.nascoeducation.com/jack-richeson-best-the-autry-a-frame-easel-z47330.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/z/4/z47330-main_nxedfecn5jboynt4.jpg
Art Supplies & Crafts,Art Supplies,9718534,Dahle® Vantage® 18 in. Trimmer,1,$ 135.15,https://www.nascoeducation.com/dahle-vantage-18-in-trimmer-9718534.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9718534-main_gjc54qjvkplfwks4.jpg
Art Supplies & Crafts,Art Supplies,9732051,Environmentally Friendly Sign Kit,1,$ 425,https://www.nascoeducation.com/environmentally-friendly-sign-kit-9732051.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9732051-main_jzbmfgzj1y8uymyh.jpg
Art Supplies & Crafts,Art Supplies,9735782,Tool-Free Replacement Cutter Cartridge,1,$ 16.75,https://www.nascoeducation.com/tool-free-replacement-cutter-cartridge-9735782.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9735782-main_snuhlzgiichgrnnr.jpg
Art Supplies & Crafts,Art Supplies,9737115,Aleene's® Always Ready Tacky Glue® - 4-oz. bottle - Quick Dry Tacky Glue®,1,$ 2.5,https://www.nascoeducation.com/aleenes-always-ready-tacky-glue-4-oz-bottle-quick-dry-tacky-glue-9737115.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9737115-main_jgkqqqlg5u9ir7bf.jpg
Art Supplies & Crafts,Art Supplies,9737635,Pacon® Tru-Ray® Sulphite Construction Paper Pad - 76 lb. - 40 Sheets - 9 in. x 12 in.,1,$ 5.25,https://www.nascoeducation.com/pacon-tru-ray-sulphite-construction-paper-pad-76-lb-40-sheets-9-in-x-12-in-9737635.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9737635-main_kfnjhauqhlmqk3rd.jpg
Art Supplies & Crafts,Art Supplies,9742127,Liquitex® Modeling Paste Medium,1,$ 9.45,https://www.nascoeducation.com/liquitex-modeling-paste-medium-9742127.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9742127-main_0gtz6dcj9mrm1n7f.jpg
Art Supplies & Crafts,Art Supplies,9742691,VELCRO® Fabric Tape - 24 in. x 3/4 in. - White,1,$ 6.95,https://www.nascoeducation.com/velcro-fabric-tape-24-in-x-3-4-in-white-9742691.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9742691-main_vc18yuaxaozamrad.jpg
Art Supplies & Crafts,Art Supplies,X00009300114-A,AMACO® Lead-Free Low-Fire Opalescent Glaze (Cone 05) - Pint,1,$ 21.95,https://www.nascoeducation.com/amaco-lead-free-low-fire-opalescent-glaze-cone-05-pint-x00009300114-a.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/3/9300114a-main_xlpk8bds3smui4bm.jpg
Art Supplies & Crafts,Art Supplies,X00009732134,Jack Richeson® PlayColor® Tempera Paint Sticks - Pkg. of 12 Standard Colors,1,$ 23.5,https://www.nascoeducation.com/jack-richeson-playcolor-tempera-paint-sticks-pkg-of-12-standard-colors-x00009732134.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9732134-main_2eyq2ppeuwn9ybzh.jpg
Art Supplies & Crafts,Art Supplies,X00009728383,Liquitex Basics Synthetic Brush Set,1,$ 5.45,https://www.nascoeducation.com/liquitex-basics-synthetic-brush-set-x00009728383.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9728383-main_rwpmtxpzlfkdmbyk.jpg
Art Supplies & Crafts,Art Supplies,X0000NE20436,Golden® Pastel Ground,1,$ 31.25,https://www.nascoeducation.com/golden-pastel-ground-x0000ne20436.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/n/e/ne20436-main.jpg
Art Supplies & Crafts,Art Supplies,BE01634,EXPO® Low-Odor Dry-Erase Marker - Chisel Tip - Red,1,$ 2.05,https://www.nascoeducation.com/expo-low-odor-dry-erase-marker-chisel-tip-red-be01634.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/b/e/be01634-main_ddrtig3utrxpdlgu.jpg
Art Supplies & Crafts,Art Supplies,U27831,Native American Inspired Pouches - Lesson Plan Volume 70,1,$ 0,https://www.nascoeducation.com/native-american-inspired-pouches-lesson-plan-volume-70-u27831.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/u/2/u27831-main_ysvjo1nssuztoxod.jpg
Art Supplies & Crafts,Art Supplies,Z42391,Skutt Potter’s Wheel – Prodigy,1,$ 1700,https://www.nascoeducation.com/skutt-potters-wheel-prodigy-z42391.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/z/4/z42391-main.jpg
Art Supplies & Crafts,Art Supplies,9724265,Pacon® White Economy Poster Board - Pkg. of 100 - 22 in. x 28 in.,1,$ 59.75,https://www.nascoeducation.com/pacon-white-economy-poster-board-pkg-of-100-22-in-x-28-in-9724265.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9724265-main_4hbapqgpcirvpx7t.jpg
Art Supplies & Crafts,Art Supplies,9731041,Nasco Construction Paper with Keeper,1,$ 46.95,https://www.nascoeducation.com/nasco-construction-paper-with-keeper-9731041.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9731041-main_s3qtexdmjiwddlev.jpg
Art Supplies & Crafts,Art Supplies,9735781,Super Pro™ Glow Commercial Electric Pencil Sharpener,1,$ 132.15,https://www.nascoeducation.com/super-pro-glow-commercial-electric-pencil-sharpener-9735781.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9735781-main_jegxmw6ga5nf8gtc.jpg
Art Supplies & Crafts,Art Supplies,9737114,Aleene's® Always Ready Tacky Glue® - 4-oz. bottle - Turbo Tacky Glue®,1,$ 3.9,https://www.nascoeducation.com/aleenes-always-ready-tacky-glue-4-oz-bottle-turbo-tacky-glue-9737114.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9737114-main_txgq6vf5rhlcs0w6.jpg
Art Supplies & Crafts,Art Supplies,9741035,Digital Size Mats - Pkg. of 10 - O.D. 13 in. x 16 in. - Assorted Neutral Grays,1,$ 18,https://www.nascoeducation.com/digital-size-mats-pkg-of-10-o-d-13-in-x-16-in-assorted-neutral-grays-9741035.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9741035-main_eojoag6knjo92r1u.jpg
Art Supplies & Crafts,Art Supplies,9741500,Jack Richeson® Concord Table Easel Box,1,$ 120,https://www.nascoeducation.com/jack-richeson-concord-table-easel-box-9741500.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9741500-main_mw7qzpryiditomen.jpg
Art Supplies & Crafts,Art Supplies,9742126,Liquitex® Basics Gloss Gel Medium,1,$ 9.5,https://www.nascoeducation.com/liquitex-basics-gloss-gel-medium-9742126.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9742126-main_4nbn24gi7ykezvw4.jpg
Art Supplies & Crafts,Art Supplies,9742688,VELCRO® ONE-WRAP® Thin Ties - 8 in. x 1/2 in. - Black,1,$ 4.75,https://www.nascoeducation.com/velcro-one-wrap-thin-ties-8-in-x-1-2-in-black-9742688.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9742688-main_l4wpa24isqy3h6yk.jpg
Art Supplies & Crafts,Art Supplies,X00009700451-A,PRANG® Oval Refill,1,$ 7.85,https://www.nascoeducation.com/prang-oval-refill-x00009700451-a.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9700451a-main_nedagft92noljpjz.jpg
Art Supplies & Crafts,Art Supplies,X00009727743,Royal Brush® Super Value Round Brushes,1,$ 0.85,https://www.nascoeducation.com/royal-brush-super-value-round-brushes-x00009727743.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9727743-main_qkal0oillrqpmnpk.jpg
